project,bug_id,tool,detected,rank,duration_seconds,execution_timestamp,comparison_timestamp,cpu_avg_percent,cpu_max_percent,memory_avg_bytes,memory_max_bytes,memory_limit_bytes,network_rx_total_bytes,network_tx_total_bytes,disk_read_total_bytes,disk_write_total_bytes,top@1,top@5,top@10
Closure,2,boostnsift,Yes,27,44.45653581619263,2025-11-18T15:30:00.895737,2025-12-10T12:25:53.054541,151.9925,502.35,817736711.75,1472100040,134861973094,806,0,0,0,0,0,0
Closure,2,buglocator,Yes,15,24.650965213775635,2025-11-18T15:30:02.708420,2025-12-20T18:05:00.849128,145.23999999999998,392.39,484840570.3333333,1385126952,134861973094,516,0,0,0,0,0,0
Closure,2,locus,Yes,6,28.072250604629517,2025-11-18T15:29:38.054407,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Closure,3,boostnsift,Yes,21,61.412193775177,2025-11-18T15:38:57.154395,2025-12-10T12:25:53.054541,108.298,459.69,994856612.4,1512902230,134861973094,876,0,0,0,0,0,0
Closure,3,buglocator,Yes,41,32.65967011451721,2025-11-18T15:38:46.631943,2025-12-20T18:05:00.849128,154.36333333333332,316.34,891985155.0,1496796102,134861973094,806,0,0,0,0,0,0
Closure,3,locus,Yes,83,28.69869351387024,2025-11-18T15:38:13.959369,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,4,boostnsift,Yes,6,44.89430117607117,2025-11-18T15:47:11.443700,2025-12-10T12:25:53.054541,111.10800000000002,501.16,649472035.6,1522565906,134861973094,806,0,0,0,0,0,1
Closure,4,buglocator,Yes,7,25.18515706062317,2025-11-18T15:47:13.447497,2025-12-20T18:05:00.849128,101.80000000000001,273.6,470252082.3333333,1372242051,134861973094,516,0,0,0,0,0,1
Closure,4,locus,Yes,15,26.433940410614014,2025-11-18T15:46:48.258963,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,5,boostnsift,Yes,260,47.9996554851532,2025-11-18T15:55:26.559461,2025-12-10T12:25:53.054541,126.325,479.25,254090936.0,620547276,134861973094,806,0,0,0,0,0,0
Closure,5,buglocator,Yes,337,25.529016256332397,2025-11-18T15:55:28.563996,2025-12-20T18:05:00.849128,135.07333333333335,372.79,403050244.6666667,1169304846,134861973094,516,0,0,0,0,0,0
Closure,5,locus,Yes,174,26.456571578979492,2025-11-18T15:55:03.028612,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,6,boostnsift,Yes,7,44.96275734901428,2025-11-18T16:03:51.985821,2025-12-10T12:25:53.054541,151.94750000000002,571.22,428694568.5,650117120,134861973094,806,0,0,0,0,0,1
Closure,6,buglocator,Yes,21,26.12464451789856,2025-11-18T16:03:53.999007,2025-12-20T18:05:00.849128,162.88333333333333,434.44,531932118.6666667,1497869844,134861973094,586,0,0,0,0,0,0
Closure,6,locus,Yes,66,22.843288898468018,2025-11-18T16:03:27.865959,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,7,boostnsift,Yes,98,44.14016652107239,2025-11-18T16:09:47.055570,2025-12-10T12:25:53.054541,129.15,573.06,420042768.0,1019006156,134861973094,806,0,0,0,0,0,0
Closure,7,buglocator,Yes,148,26.129388570785522,2025-11-18T16:09:53.532127,2025-12-20T18:05:00.849128,111.93666666666667,223.24,525823115.0,1431297851,134861973094,516,0,0,0,0,0,0
Closure,7,locus,Yes,367,26.492451906204224,2025-11-18T16:09:27.390989,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,8,boostnsift,Yes,275,48.09312605857849,2025-11-18T16:15:40.691086,2025-12-10T12:25:53.054541,148.522,491.33,832812193.8,1308891283,134861973094,876,0,0,0,0,0,0
Closure,8,buglocator,Yes,87,25.5690655708313,2025-11-18T16:15:42.732456,2025-12-20T18:05:00.849128,64.32333333333334,189.17,516413194.0,1481763717,134861973094,586,0,0,0,0,0,0
Closure,8,locus,Yes,3,26.58176279067993,2025-11-18T16:15:17.160188,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,9,boostnsift,Yes,18,41.85478758811951,2025-11-18T16:20:51.717410,2025-12-10T12:25:53.054541,129.106,497.94,658133273.4,1516123455,134861973094,806,0,0,0,0,0,0
Closure,9,buglocator,Yes,17,22.383662223815918,2025-11-18T16:20:57.141242,2025-12-20T18:05:00.849128,96.64500000000001,114.18,823966826.0,1484984942,134861973094,586,0,0,N/A,0,0,0
Closure,9,locus,Yes,57,26.419196367263794,2025-11-18T16:20:34.752248,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,10,boostnsift,Yes,7,48.127732038497925,2025-11-18T14:34:44.557308,2025-12-10T12:25:53.054541,127.01000000000002,498.49,968635501.2,1507533520,134861973094,876,0,0,0,0,0,1
Closure,10,buglocator,Yes,29,25.10229516029358,2025-11-18T14:34:42.545367,2025-12-20T18:05:00.849128,150.03333333333333,418.3,413819120.0,1201517101,134861973094,516,0,0,0,0,0,0
Closure,10,locus,Yes,21,26.581753253936768,2025-11-18T14:34:17.440002,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,11,boostnsift,Yes,3,46.75875759124756,2025-11-18T14:40:44.636297,2025-12-10T12:25:53.054541,119.876,455.62,762026183.4,1316407476,134861973094,876,0,0,0,0,1,1
Closure,11,buglocator,Yes,26,24.92435097694397,2025-11-18T14:40:51.191747,2025-12-20T18:05:00.849128,122.14666666666666,328.76,397084546.0,1124207689,134861973094,516,0,0,0,0,0,0
Closure,11,locus,Yes,13,30.400152444839478,2025-11-18T14:40:26.264253,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,12,boostnsift,Yes,332,40.60069727897644,2025-11-18T14:48:55.068938,2025-12-10T12:25:53.054541,15.813333333333333,24.5,175465212.33333334,494298726,134861973094,696,0,0,0,0,0,0
Closure,12,buglocator,Yes,222,29.05470061302185,2025-11-18T14:48:53.052362,2025-12-20T18:05:00.849128,123.27,338.45,393634032.0,1126355173,134861973094,736,0,0,0,0,0,0
Closure,12,locus,Yes,243,25.56293797492981,2025-11-18T14:48:23.994337,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,13,boostnsift,Yes,294,39.92209529876709,2025-11-18T14:56:50.100626,2025-12-10T12:25:53.054541,122.1125,467.09,245967093.5,572312780,134861973094,806,0,0,0,0,0,0
Closure,13,buglocator,Yes,163,25.023916006088257,2025-11-18T14:56:52.099852,2025-12-20T18:05:00.849128,111.77333333333333,299.2,387457220.3333333,1107027820,134861973094,516,0,0,0,0,0,0
Closure,13,locus,Yes,127,23.30045509338379,2025-11-18T14:56:27.073090,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,14,boostnsift,Yes,172,44.70051598548889,2025-11-18T15:02:52.463024,2025-12-10T12:25:53.054541,128.48,489.96,601037471.6,1079110533,134861973094,876,0,0,0,0,0,0
Closure,14,buglocator,Yes,2,25.827495098114014,2025-11-18T15:02:54.499422,2025-12-20T18:05:00.849128,73.67999999999999,217.64,531442084.3333333,1553704419,134861973094,516,0,0,0,0,1,1
Closure,14,locus,Yes,12,26.505362510681152,2025-11-18T15:02:28.660854,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,15,boostnsift,Yes,94,45.91726064682007,2025-11-18T15:08:15.037254,2025-12-10T12:25:53.054541,99.868,427.74,482611298.0,970037657,134861973094,806,0,0,0,0,0,0
Closure,15,buglocator,Yes,475,25.985220193862915,2025-11-18T15:08:08.508723,2025-12-20T18:05:00.849128,106.02,283.93,405462668.3333333,1161788653,134861973094,516,0,0,0,0,0,0
Closure,15,locus,Yes,229,23.84175395965576,2025-11-18T15:07:42.519401,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,16,boostnsift,Yes,141,47.47970390319824,2025-11-18T15:13:48.328492,2025-12-10T12:25:53.054541,124.65,482.24,541042146.8,803104358,134861973094,876,0,0,0,0,0,0
Closure,16,buglocator,Yes,119,24.801512956619263,2025-11-18T15:13:50.354185,2025-12-20T18:05:00.849128,134.85999999999999,367.53,394389006.6666667,1115617755,134861973094,516,0,0,0,0,0,0
Closure,16,locus,Yes,55,26.689514875411987,2025-11-18T15:13:25.534253,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,17,boostnsift,Yes,74,48.75220227241516,2025-11-18T15:22:16.750591,2025-12-10T12:25:53.054541,144.08800000000002,488.16,993578607.8,1516123455,134861973094,876,0,0,0,0,0,0
Closure,17,buglocator,Yes,2,24.646836042404175,2025-11-18T15:22:14.755963,2025-12-20T18:05:00.849128,165.95333333333335,328.87,904210852.0,1521492164,134861973094,586,0,0,0,0,1,1
Closure,17,locus,Yes,11,24.1039137840271,2025-11-18T15:21:50.095486,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,18,boostnsift,Yes,11,52.17709040641785,2025-11-18T15:28:30.175579,2025-12-10T12:25:53.054541,109.84199999999998,481.58,511958004.2,1115617755,134861973094,656,0,0,0,0,0,0
Closure,18,buglocator,Yes,15,28.549713373184204,2025-11-18T15:28:20.058959,2025-12-20T18:05:00.849128,135.38333333333333,369.71,417022869.0,1184337231,134861973094,736,0,0,0,0,0,0
Closure,18,locus,Yes,4,23.881311178207397,2025-11-18T15:27:51.495727,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,19,boostnsift,Yes,34,46.243945837020874,2025-11-18T15:29:16.422862,2025-12-10T12:25:53.054541,117.144,395.23,885250640.6,1547261968,134861973094,876,0,0,0,0,0,0
Closure,19,buglocator,Yes,17,25.595223426818848,2025-11-18T15:29:09.967489,2025-12-20T18:05:00.849128,108.73333333333333,287.9,470121359.6666667,1344324763,134861973094,516,0,0,0,0,0,0
Closure,19,locus,Yes,7,24.306389808654785,2025-11-18T15:28:44.368872,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Closure,20,boostnsift,Yes,1,45.09969234466553,2025-11-18T15:30:48.211147,2025-12-10T12:25:53.054541,140.002,483.85,990744097.2,1527934615,134861973094,876,0,0,0,1,1,1
Closure,20,buglocator,Yes,18,25.65778422355652,2025-11-18T15:30:49.820425,2025-12-20T18:05:00.849128,159.70666666666668,440.63,475135650.3333333,1359357149,134861973094,516,0,0,0,0,0,0
Closure,20,locus,Yes,50,23.260687112808228,2025-11-18T15:30:24.159541,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,21,boostnsift,Yes,2,49.74040651321411,2025-11-18T15:31:39.564588,2025-12-10T12:25:53.054541,109.49666666666667,558.84,819079063.8333334,1548335710,134861973094,876,0,0,0,0,1,1
Closure,21,buglocator,Yes,13,26.64980149269104,2025-11-18T15:31:41.649407,2025-12-20T18:05:00.849128,119.86999999999999,356.28,496105772.0,1449551462,134861973094,516,0,0,0,0,0,0
Closure,21,locus,Yes,10,26.781741619110107,2025-11-18T15:31:14.996344,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Closure,22,boostnsift,Yes,2,44.511653900146484,2025-11-18T15:32:26.171592,2025-12-10T12:25:53.054541,120.13199999999999,540.8,508529999.6,1138166333,134861973094,806,0,0,0,0,1,1
Closure,22,buglocator,Yes,13,22.052427768707275,2025-11-18T15:32:28.171715,2025-12-20T18:05:00.849128,108.265,134.94,827699757.0,1463510106,134861973094,586,0,0,0,0,0,0
Closure,22,locus,Yes,10,26.540733337402344,2025-11-18T15:32:06.109743,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Closure,23,boostnsift,Yes,1,41.13877844810486,2025-11-18T15:33:09.325281,2025-12-10T12:25:53.054541,142.628,555.5,615865594.2,1120986464,134861973094,876,0,0,0,1,1,1
Closure,23,buglocator,Yes,28,22.142683744430542,2025-11-18T15:33:11.311781,2025-12-20T18:05:00.849128,101.5,167.34,835163520.5,1478542491,134861973094,586,0,0,0,0,0,0
Closure,23,locus,Yes,1,22.99120569229126,2025-11-18T15:32:49.166180,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Closure,24,boostnsift,Yes,36,43.850321531295776,2025-11-18T15:33:55.179574,2025-12-10T12:25:53.054541,119.612,541.08,462841446.2,1066401792,134861973094,806,0,0,0,0,0,0
Closure,24,buglocator,Yes,29,25.01015615463257,2025-11-18T15:33:57.170789,2025-12-20T18:05:00.849128,134.27666666666667,371.62,505296890.3333333,1475321266,134861973094,516,0,0,0,0,0,0
Closure,24,locus,Yes,26,22.827211380004883,2025-11-18T15:33:32.156340,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,25,boostnsift,Yes,6,42.84391808509827,2025-11-18T15:34:40.017965,2025-12-10T12:25:53.054541,151.66,569.57,324282613.5,886780723,134861973094,806,0,0,0,0,0,1
Closure,25,buglocator,Yes,27,24.85751748085022,2025-11-18T15:34:46.581948,2025-12-20T18:05:00.849128,145.51333333333335,403.3,422883710.0,1213328261,134861973094,516,0,0,0,0,0,0
Closure,25,locus,Yes,22,26.52751088142395,2025-11-18T15:34:21.710857,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,26,boostnsift,Yes,33,48.282822370529175,2025-11-18T15:35:34.879614,2025-12-10T12:25:53.054541,108.57000000000001,476.54,424968978.4,874512384,134861973094,806,0,0,0,0,0,0
Closure,26,buglocator,Yes,5,25.68398356437683,2025-11-18T15:35:32.888425,2025-12-20T18:05:00.849128,152.59333333333333,423.44,490747548.6666667,1417339207,134861973094,516,0,0,0,0,1,1
Closure,26,locus,Yes,2,27.14966893196106,2025-11-18T15:35:07.171520,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,27,boostnsift,Yes,66,41.976223945617676,2025-11-18T15:36:16.858798,2025-12-10T12:25:53.054541,120.41,531.22,359225360.2,686502707,134861973094,806,0,0,0,0,0,0
Closure,27,buglocator,Yes,14,23.141048669815063,2025-11-18T15:36:19.035133,2025-12-20T18:05:00.849128,134.865,265.68,735433457.0,1430224109,134861973094,516,0,0,0,0,0,0
Closure,27,locus,Yes,39,22.988324642181396,2025-11-18T15:35:55.881304,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,28,boostnsift,Yes,396,51.822821378707886,2025-11-18T15:37:10.866586,2025-12-10T12:25:53.054541,98.85833333333333,502.84,640424083.0,1494648619,134861973094,876,0,0,0,0,0,0
Closure,28,buglocator,Yes,428,25.580447912216187,2025-11-18T15:37:08.852033,2025-12-20T18:05:00.849128,47.45333333333334,138.24,508696373.6666667,1484984942,134861973094,516,0,0,0,0,0,0
Closure,28,locus,Yes,272,26.402499437332153,2025-11-18T15:36:43.265591,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,29,boostnsift,Yes,343,34.37299704551697,2025-11-18T15:37:45.256854,2025-12-10T12:25:53.054541,123.17666666666668,312.62,402883870.0,761056460,134861973094,806,0,0,0,0,0,0
Closure,29,buglocator,Yes,490,23.856940746307373,2025-11-18T15:37:55.726361,2025-12-20T18:05:00.849128,125.93333333333334,344.36,437851083.6666667,1259499159,134861973094,846,0,0,0,0,0,0
Closure,29,locus,Yes,190,23.009782075881958,2025-11-18T15:37:31.866403,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,30,boostnsift,Yes,274,43.453598976135254,2025-11-18T15:39:40.611304,2025-12-10T12:25:53.054541,151.4375,568.06,310638018.0,785173708,134861973094,806,0,0,0,0,0,0
Closure,30,buglocator,Yes,187,27.541218042373657,2025-11-18T15:39:38.064081,2025-12-20T18:05:00.849128,245.76666666666665,390.08,602753640.6666666,1484984942,134861973094,516,0,0,0,0,0,0
Closure,30,locus,Yes,133,23.883297204971313,2025-11-18T15:39:10.519197,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,31,boostnsift,Yes,10,42.690269470214844,2025-11-18T15:40:23.304494,2025-12-10T12:25:53.054541,127.024,582.48,424864120.6,867382067,134861973094,806,0,0,0,0,0,1
Closure,31,buglocator,Yes,7,24.216471672058105,2025-11-18T15:40:25.303689,2025-12-20T18:05:00.849128,168.85333333333332,360.36,879969173.0,1498943586,134861973094,586,0,0,0,0,0,1
Closure,31,locus,Yes,5,23.016255140304565,2025-11-18T15:40:01.083902,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,32,boostnsift,Yes,1,42.81532549858093,2025-11-18T15:41:08.140631,2025-12-10T12:25:53.054541,154.6325,553.51,776757837.25,1460288880,134861973094,806,0,0,0,1,1,1
Closure,32,buglocator,Yes,9,24.770875930786133,2025-11-18T15:41:14.550360,2025-12-20T18:05:00.849128,143.85999999999999,400.95,426215385.6666667,1238024323,134861973094,516,0,0,0,0,0,1
Closure,32,locus,Yes,33,26.46750783920288,2025-11-18T15:40:49.776265,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,33,boostnsift,Yes,41,39.29064393043518,2025-11-18T15:41:53.844744,2025-12-10T12:25:53.054541,141.7475,524.2,343793991.25,927150899,134861973094,806,0,0,0,0,0,0
Closure,33,buglocator,Yes,242,24.316784143447876,2025-11-18T15:41:55.858356,2025-12-20T18:05:00.849128,174.3166666666667,427.99,746723125.6666666,1522565906,134861973094,586,0,0,0,0,0,0
Closure,33,locus,Yes,52,23.39323353767395,2025-11-18T15:41:31.537989,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,34,boostnsift,Yes,10,45.876506090164185,2025-11-18T15:42:41.745410,2025-12-10T12:25:53.054541,112.798,503.27,580072243.0,1282047737,134861973094,806,0,0,0,0,0,1
Closure,34,buglocator,Yes,7,24.803940773010254,2025-11-18T15:42:42.228375,2025-12-20T18:05:00.849128,33.56333333333333,81.22,513140239.0,1469952557,134861973094,516,0,0,0,0,0,1
Closure,34,locus,Yes,2,23.57205581665039,2025-11-18T15:42:17.420634,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,35,boostnsift,Yes,2,41.853291273117065,2025-11-18T15:43:24.084487,2025-12-10T12:25:53.054541,137.77,547.36,847665063.2,1523639648,134861973094,876,0,0,0,0,1,1
Closure,35,buglocator,Yes,39,21.32852792739868,2025-11-18T15:43:26.095739,2025-12-20T18:05:00.849128,40.9,55.94,776645639.5,1472100040,134861973094,586,0,0,0,0,0,0
Closure,35,locus,Yes,5,23.002615451812744,2025-11-18T15:43:04.751727,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,36,boostnsift,Yes,619,43.379252672195435,2025-11-18T15:44:09.478486,2025-12-10T12:25:53.054541,123.202,400.07,988825622.6,1523639648,134861973094,876,0,0,0,0,0,0
Closure,36,buglocator,Yes,111,24.59396505355835,2025-11-18T15:44:11.490802,2025-12-20T18:05:00.849128,121.69666666666666,338.21,515607887.6666667,1491427393,134861973094,516,0,0,0,0,0,0
Closure,36,locus,Yes,62,22.804266452789307,2025-11-18T15:43:46.893285,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,37,boostnsift,Yes,31,36.214884519577026,2025-11-18T15:44:47.709020,2025-12-10T12:25:53.054541,148.34333333333333,419.05,315160002.0,560673587,134861973094,806,0,0,0,0,0,0
Closure,37,buglocator,Yes,1,21.694878339767456,2025-11-18T15:44:54.130965,2025-12-20T18:05:00.849128,57.375,89.64,779940265.5,1467805073,134861973094,586,0,0,0,1,1,1
Closure,37,locus,Yes,2,22.94607663154602,2025-11-18T15:44:32.428395,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,38,boostnsift,Yes,139,41.63761353492737,2025-11-18T15:45:35.771838,2025-12-10T12:25:53.054541,136.9025,454.27,785757241.0,1404454305,134861973094,806,0,0,0,0,0,0
Closure,38,buglocator,Yes,328,26.284151315689087,2025-11-18T15:45:37.366372,2025-12-20T18:05:00.849128,76.55333333333333,197.68,503412948.6666667,1469952557,134861973094,516,0,0,0,0,0,0
Closure,38,locus,Yes,80,23.36661410331726,2025-11-18T15:45:11.079093,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,39,boostnsift,Yes,182,44.452046394348145,2025-11-18T15:46:21.821470,2025-12-10T12:25:53.054541,144.02749999999997,542.54,369248173.75,1008520396,134861973094,806,0,0,0,0,0,0
Closure,39,buglocator,Yes,415,24.252716064453125,2025-11-18T15:46:26.541663,2025-12-20T18:05:00.849128,43.51333333333333,126.98,506268570.6666667,1453846429,134861973094,586,0,0,0,0,0,0
Closure,39,locus,Yes,35,26.50929856300354,2025-11-18T15:46:02.285409,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,40,boostnsift,Yes,32,42.13901662826538,2025-11-18T15:47:55.595937,2025-12-10T12:25:53.054541,168.31500000000003,462.72,838577159.75,1519344680,134861973094,766,0,0,0,0,0,0
Closure,40,buglocator,Yes,5,25.626083374023438,2025-11-18T15:47:49.220949,2025-12-20T18:05:00.849128,233.71333333333334,536.37,833891947.6666666,1536524550,134861973094,806,0,0,N/A,0,1,1
Closure,40,locus,No,N/A,12.143045902252197,2025-11-18T15:47:23.590427,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,41,boostnsift,Yes,66,39.53875732421875,2025-11-18T15:48:35.137860,2025-12-10T12:25:53.054541,150.245,578.51,245613199.0,596534886,134861973094,806,0,0,0,0,0,0
Closure,41,buglocator,Yes,10,26.69773817062378,2025-11-18T15:48:28.488301,2025-12-20T18:05:00.849128,329.19,333.43,856743214.5,1440961527,134861973094,626,0,0,0,0,0,1
Closure,41,locus,Yes,15,12.56259298324585,2025-11-18T15:48:01.787398,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,42,boostnsift,Yes,205,40.103408336639404,2025-11-18T15:49:15.254543,2025-12-10T12:25:53.054541,148.67000000000002,481.35,818917408.5,1480689975,134861973094,806,0,0,0,0,0,0
Closure,42,buglocator,Yes,7,21.043519735336304,2025-11-18T15:49:13.235031,2025-12-20T18:05:00.849128,185.79,284.76,906236002.0,1494648619,134861973094,516,0,0,0,0,0,1
Closure,42,locus,Yes,21,23.695611715316772,2025-11-18T15:48:52.187960,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,43,boostnsift,Yes,51,46.45539402961731,2025-11-18T15:50:02.976511,2025-12-10T12:25:53.054541,105.20599999999999,279.3,911954515.8,1478542491,134861973094,766,0,0,0,0,0,0
Closure,43,buglocator,Yes,1,26.772103786468506,2025-11-18T15:49:52.617742,2025-12-20T18:05:00.849128,127.68666666666667,348.56,340165044.6666667,953260441,134861973094,736,0,0,0,1,1,1
Closure,43,locus,Yes,2,12.602742195129395,2025-11-18T15:49:25.842447,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,44,boostnsift,No,N/A,44.23777222633362,2025-11-18T15:50:47.839407,2025-12-10T12:25:53.054541,120.80200000000002,546.26,536565985.6,1144608784,134861973094,876,0,0,0,0,0,0
Closure,44,buglocator,Yes,916,25.301231384277344,2025-11-18T15:50:40.725113,2025-12-20T18:05:00.849128,162.79333333333332,457.76,337256993.6666667,972344524,134861973094,516,0,0,0,0,0,0
Closure,44,locus,Yes,204,22.474002599716187,2025-11-18T15:50:15.420554,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,45,boostnsift,Yes,13,55.15655016899109,2025-11-18T15:51:43.002551,2025-12-10T12:25:53.054541,153.2625,416.8,865057373.75,1541893259,134861973094,766,0,0,0,0,0,0
Closure,45,buglocator,Yes,172,32.190014362335205,2025-11-18T15:51:36.595907,2025-12-20T18:05:00.849128,214.88333333333335,514.11,699039481.0,1489279909,134861973094,806,0,0,0,0,0,0
Closure,45,locus,No,N/A,23.400120496749878,2025-11-18T15:51:04.394940,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,46,boostnsift,Yes,10,49.213707447052,2025-11-18T15:52:32.219559,2025-12-10T12:25:53.054541,134.885,367.37,491556699.75,797442048,134861973094,696,0,0,0,0,0,1
Closure,46,buglocator,Yes,10,26.819016695022583,2025-11-18T15:52:26.695201,2025-12-20T18:05:00.849128,180.64,390.65,687247195.6666666,1042703974,134861973094,806,0,0,0,0,0,1
Closure,46,locus,Yes,1,23.18465518951416,2025-11-18T15:51:59.784910,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Closure,47,boostnsift,Yes,110,39.099952697753906,2025-11-18T15:53:11.322632,2025-12-10T12:25:53.054541,157.9725,608.61,234608394.0,553228697,134861973094,806,0,0,0,0,0,0
Closure,47,buglocator,Yes,65,23.197991132736206,2025-11-18T15:53:09.314338,2025-12-20T18:05:00.849128,49.185,95.44,763565702.5,1486058684,134861973094,586,0,0,0,0,0,0
Closure,47,locus,Yes,22,19.41423225402832,2025-11-18T15:52:46.113163,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,48,boostnsift,Yes,19,36.51128888130188,2025-11-18T15:53:47.848983,2025-12-10T12:25:53.054541,178.07666666666668,411.03,368518539.6666667,659030016,134861973094,806,0,0,0,0,0,0
Closure,48,buglocator,Yes,1,24.61141872406006,2025-11-18T15:53:53.287905,2025-12-20T18:05:00.849128,105.375,154.84,850279792.0,1497869844,134861973094,586,0,0,N/A,1,1,1
Closure,48,locus,Yes,8,19.354729413986206,2025-11-18T15:53:28.673537,2025-12-20T17:12:17.711139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
